acousticness,danceability,energy,valence,instrumentalness,loudness,tempo,popularity,key,mode,duration_ms,speechiness,liveness,explicit,year
0.384,0.846,0.681,0.696,0,-6.172,117.978,63,1,1,186200,0.144,0.185,1,2017
0.629,0.594,0.481,0.067,0.013,-8.525,144.941,66,4,0,296267,0.035,0.094,0,2017
0.055,0.611,0.886,0.27,0,-4.673,112.988,62,0,1,216267,0.034,0.247,0,2017
0.016,0.563,0.925,0.072,0.012,-4.236,138.03,7,7,0,208696,0.072,0.318,0,2017
0.207,0.683,0.53,0.645,0,-4.918,75.016,71,5,0,190428,0.142,0.394,1,2017
0,0.605,0.662,0.32,0.804,-10.506,132.035,0,11,0,210048,0.046,0.188,0,2017
0.702,0.234,0.414,0.144,0,-8.371,78.216,66,1,1,230417,0.048,0.039,0,2017
0.018,0.305,0.727,0.429,0.926,-10.592,117.195,0,10,1,457027,0.086,0.129,0,2017
0.007,0.547,0.804,0.666,0,-5.268,142.016,60,6,1,197053,0.036,0.031,0,2017
0.125,0.752,0.705,0.694,0,-4.893,129.966,60,1,0,240375,0.138,0.092,1,2017
0.197,0.764,0.713,0.517,0,-4.286,87.969,0,5,0,229000,0.189,0.113,0,2017
0.94,0.365,0.273,0.238,0.431,-16.526,132.285,61,4,0,248965,0.038,0.109,0,2017
0,0.721,0.912,0.038,0.929,-8.054,121.008,0,11,1,399787,0.051,0.285,0,2017
0.379,0.772,0.699,0.592,0,-6.961,94.965,0,2,1,268478,0.042,0.333,0,2017
0.695,0.725,0.739,0.796,0,-9.328,95.324,0,0,1,248685,0.355,0.362,1,2017
0.138,0.24,0.998,0,0.997,-23.585,46.366,65,11,0,174660,0.051,0.945,0,2017
0.045,0.502,0.705,0.651,0,-11.057,129.781,0,11,0,41670,0.117,0.32,0,2017
0.001,0.839,0.722,0.716,0.862,-4.066,116.981,0,7,1,352210,0.094,0.067,0,2017
0.153,0.741,0.58,0.428,0,-7.741,97.092,65,0,1,220964,0.378,0.109,1,2017
0.595,0.748,0.802,0.874,0.001,-6.271,159.984,65,5,1,156078,0.113,0.113,1,2017
0.73,0.325,0.271,0.279,0,-8.069,71.855,64,7,1,216611,0.042,0.301,0,2017
0,0.316,0.663,0.4,0,-10.597,136.747,1,5,1,32594,0.057,0.28,0,2017
0.265,0.488,0.637,0.23,0,-7.63,88.865,61,10,1,208720,0.04,0.106,0,2017
0.008,0.669,0.808,0.89,0,-5.728,129.987,0,10,1,282481,0.038,0.05,0,2017
0.002,0.412,0.605,0.172,0,-10.137,75.007,1,9,0,218412,0.056,0.106,0,2017
0.009,0.895,0.735,0.854,0.008,-6.784,130.013,6,0,1,299613,0.067,0.036,0,2017
0.234,0.661,0.672,0.815,0,-11.066,130.415,1,11,0,40000,0.285,0.491,0,2017
0.003,0.545,0.836,0.751,0,-5.42,147.983,60,7,1,210920,0.045,0.074,0,2017
0.023,0.467,0.715,0.374,0,-5.076,156.095,61,0,1,196467,0.033,0.144,0,2017
0.253,0.574,0.809,0.511,0,-6.874,134.441,0,7,1,57512,0.269,0.259,0,2017
0.035,0.333,0.588,0.038,0.016,-8.287,132.158,0,9,0,193853,0.051,0.628,0,2017
0.794,0.485,0.306,0.224,0,-8.431,203.729,61,0,1,207267,0.041,0.122,0,2017
0.11,0.556,0.706,0.548,0,-10.738,129.884,0,11,0,37008,0.282,0.834,0,2017
0.035,0.743,0.475,0.501,0.802,-10.481,128.014,0,1,1,378750,0.091,0.112,0,2017
0.001,0.619,0.998,0.425,0.038,-1.221,109.978,1,6,0,364240,0.208,0.245,0,2017
0.007,0.774,0.671,0.713,0.835,-9.515,99.994,10,9,0,194400,0.077,0.081,0,2017
0.973,0.461,0.028,0.354,0.002,-21.992,88.388,65,0,1,86827,0.041,0.169,1,2017
0.866,0.671,0.215,0.818,0.401,-15.696,139.046,5,0,0,126878,0.103,0.136,0,2017
0.01,0.582,0.962,0.506,0.128,-3.037,123.971,68,4,1,180640,0.054,0.283,0,2017
0.021,0.654,0.711,0.198,0.002,-7.437,127.957,73,1,0,193788,0.038,0.09,0,2017
0.797,0.26,0.375,0.066,0.175,-13.619,135.474,0,4,0,282667,0.063,0.192,0,2017
0,0.609,0.98,0.537,0.848,-6.006,145.018,0,5,0,480078,0.048,0.199,0,2017
0.005,0.238,0.708,0.312,0.82,-8.513,95.062,0,5,1,259667,0.041,0.345,0,2017
0.158,0.762,0.517,0.886,0.467,-14.677,110.019,0,9,1,231273,0.083,0.393,0,2017
0.001,0.546,0.954,0.095,0.713,-4.602,135.012,8,3,0,175981,0.052,0.36,0,2017
0.632,0.737,0.429,0.147,0,-10.252,99.955,66,4,0,185400,0.079,0.104,0,2017
0.045,0.458,0.581,0.683,0,-9.983,161.77,0,1,1,33680,0.251,0.307,0,2017
0.27,0.813,0.351,0.472,0,-6.568,104.981,65,8,0,180693,0.044,0.177,1,2017
0.581,0.825,0.652,0.931,0,-3.183,95.977,72,1,0,233713,0.08,0.093,0,2017
0.006,0.58,0.996,0.291,0.798,-1.492,109.967,2,1,1,185396,0.092,0.265,0,2017
0.617,0.663,0.493,0.167,0.267,-8.565,103.995,0,8,1,272555,0.031,0.113,0,2017
0.222,0.739,0.821,0.693,0,-4.233,171.077,72,1,1,188080,0.085,0.311,0,2017
0.034,0.66,0.491,0.376,0,-6.645,154.132,61,8,0,199520,0.101,0.101,1,2017
0.021,0.542,0.906,0.515,0,-4.213,120.014,62,9,1,245456,0.049,0.377,0,2017
0.514,0.618,0.46,0.55,0,-7.342,79.989,62,11,1,120375,0.024,0.096,0,2017
0.875,0.79,0.133,0.422,0.808,-9.365,69.997,67,8,1,122704,0.091,0.111,0,2017
0.043,0.699,0.789,0.423,0,-7.333,104.032,0,10,0,312000,0.206,0.178,0,2017
0.02,0.64,0.722,0.317,0,-3.489,119.916,60,9,1,242307,0.035,0.128,0,2017
0.106,0.762,0.615,0.369,0,-9.744,86.036,0,4,0,249992,0.269,0.184,1,2017
0.002,0.641,0.888,0.743,0,-5.211,164.01,0,11,0,217000,0.132,0.291,0,2017
0.001,0.282,0.831,0.568,0.002,-7.583,171.846,0,9,1,194325,0.099,0.035,0,2017
0.164,0.781,0.683,0.722,0,-4.258,100.005,70,0,1,203427,0.033,0.16,0,2017
0.094,0.762,0.624,0.488,0,-6.299,149.95,65,3,1,181543,0.095,0.115,1,2017
0.312,0.651,0.691,0.661,0,-7.578,147.049,0,0,1,253000,0.071,0.233,0,2017
0.103,0.589,0.663,0.81,0,-8.633,130.005,0,0,0,184000,0.028,0.315,0,2017
0.007,0.954,0.667,0.774,0,-9.009,129.018,0,8,1,294000,0.239,0.045,0,2017
0.884,0.854,0.631,0.609,0.01,-8.197,119.986,62,11,0,228062,0.045,0.202,0,2017
0.006,0.592,0.911,0.211,0.012,-7.975,103.517,11,9,1,215773,0.066,0.223,0,2017
0.261,0.451,0.876,0.227,0,-5.205,87.306,63,10,0,227176,0.414,0.098,1,2017
0.009,0.654,0.809,0.893,0.001,-5.729,140.005,0,10,1,262302,0.042,0.043,0,2017
0.058,0.469,0.75,0.444,0,-11.078,67.395,0,11,0,38906,0.212,0.409,0,2017
0.342,0.629,0.579,0.326,0.086,-6.859,124.966,59,3,0,226979,0.036,0.119,0,2017
0.357,0.44,0.31,0.149,0,-13.487,172.672,60,4,0,225773,0.259,0.108,0,2017
0.853,0.51,0.363,0.426,0,-8.635,78,67,5,1,254919,0.03,0.109,0,2017
0.947,0.215,0.263,0.307,0,-14.416,172.332,64,11,1,232373,0.038,0.092,0,2017
0,0.471,0.974,0.085,0.91,-7.48,138.007,7,2,1,199500,0.068,0.227,0,2017
0.001,0.885,0.494,0.432,0.664,-8.004,128.005,0,3,0,348755,0.057,0.051,0,2017
0,0.723,0.754,0.674,0.911,-3.307,129.978,0,11,0,283125,0.296,0.075,0,2017
0.32,0.79,0.433,0.263,0.008,-10.527,122.006,61,9,1,230257,0.145,0.089,1,2017
0.047,0.634,0.621,0.844,0,-5.936,105.049,69,2,1,154465,0.029,0.128,0,2017
0,0.145,0.451,0.035,0.726,-31.264,103.363,66,1,1,188315,0.063,0.387,0,2017
0.004,0.568,0.961,0.924,0,-2.182,148.126,59,9,1,195173,0.065,0.138,1,2017
0.03,0.563,0.887,0.794,0,-5.013,158.05,61,1,1,188933,0.086,0.352,0,2017
0.605,0.637,0.394,0.361,0.305,-13.536,132.015,64,7,1,332173,0.286,0.097,0,2017
0,0.431,0.85,0.209,0.762,-9.556,172.03,0,2,1,185875,0.034,0.101,0,2017
0.104,0.529,0.607,0.238,0,-6.781,101.966,74,6,1,234107,0.057,0.063,0,2017
0.064,0.712,0.899,0.58,0,-5.078,123.987,59,4,0,214280,0.065,0.117,0,2017
0.103,0.602,0.493,0.487,0,-6.907,112.979,60,8,1,207560,0.031,0.119,0,2017
0.026,0.518,0.575,0.209,0,-4.616,120.019,70,5,1,340707,0.03,0.109,0,2017
0.002,0.271,0.987,0.079,0.006,-3.418,172.196,0,8,0,350930,0.158,0.12,0,2017
0.008,0.576,0.782,0.355,0,-4.825,141.153,69,6,0,224031,0.03,0.285,0,2017
0.394,0.669,0.488,0.548,0.001,-4.711,151.798,65,0,0,149320,0.326,0.095,1,2017
0.041,0.585,0.885,0.858,0.033,-7.666,140.057,0,9,1,213469,0.028,0.273,0,2017
0.002,0.896,0.77,0.554,0.867,-10.847,121.007,0,11,0,427573,0.127,0.093,0,2017
0.118,0.734,0.671,0.113,0.003,-7.107,94.025,63,1,1,194080,0.032,0.352,1,2017
0.001,0.364,0.856,0.058,0.734,-8.58,172.027,3,0,0,404495,0.062,0.207,0,2017
0,0.742,0.849,0.736,0.005,-6.626,126.011,0,11,0,431429,0.038,0.033,0,2017
0.733,0.825,0.205,0.449,0.001,-15.117,93.906,65,9,1,120059,0.233,0.098,0,2017
0.784,0.765,0.525,0.316,0,-8.241,80.005,60,2,1,230250,0.396,0.129,1,2017
0.065,0.95,0.743,0.62,0,-5.861,136.98,63,10,0,257546,0.238,0.103,1,2017
0.158,0.168,0.998,0,0.903,-21.382,123.148,64,3,0,204750,0.057,0.949,0,2017
0.002,0.271,0.987,0.079,0.006,-3.418,172.196,0,8,0,350930,0.158,0.12,0,2017
0.354,0.501,0.354,0.301,0,-13.031,86.289,63,11,0,221573,0.177,0.111,0,2017
0.153,0.838,0.546,0.745,0,-6.811,137.027,64,5,0,206533,0.295,0.066,0,2017
0.003,0.872,0.471,0.621,0.864,-8.278,124.015,0,4,0,313807,0.103,0.273,0,2017
0.044,0.8,0.859,0.877,0.889,-7.358,128.006,0,9,0,399508,0.039,0.076,0,2017
0.128,0.758,0.646,0.589,0,-4.701,155.955,64,7,1,197171,0.112,0.078,1,2017
0,0.562,0.949,0.441,0.907,-5.048,127.997,0,0,1,331875,0.052,0.112,0,2017
0.21,0.745,0.944,0.951,0,-3.959,179.991,73,0,1,229510,0.134,0.333,0,2017
0.01,0.604,0.971,0.07,0.898,-4.257,132.014,8,7,0,192737,0.055,0.293,0,2017
0,0.363,0.943,0.094,0.918,-6.647,128.023,0,2,1,573750,0.078,0.111,0,2017
0.015,0.853,0.866,0.773,0.007,-3.888,126.009,0,10,0,461429,0.171,0.047,0,2017
0.228,0.635,0.713,0.749,0,-6.909,179.864,70,11,1,204701,0.094,0.051,0,2017
0.005,0.804,0.786,0.779,0.04,-6.965,126.013,0,0,1,480000,0.054,0.078,0,2017
0.05,0.758,0.559,0.345,0,-10.326,112.938,60,8,0,218200,0.163,0.172,1,2017
0,0.388,0.767,0.179,0.878,-4.1,140.087,0,5,1,144840,0.029,0.155,0,2017
0.033,0.558,0.733,0.173,0.002,-6.65,89.992,62,8,1,237140,0.069,0.193,0,2017
0.097,0.19,0.941,0.116,0,3.367,119.774,0,7,1,218019,0.099,0.41,0,2017
0.53,0.745,0.685,0.437,0,-5.7,121.977,64,4,0,363934,0.031,0.176,1,2017
0.001,0.847,0.827,0.554,0.486,-9.089,127.004,0,10,1,332906,0.079,0.052,0,2017
0.067,0.746,0.744,0.452,0,-5.56,162.964,62,9,1,184964,0.254,0.279,1,2017
0.977,0.656,0.175,0.452,0.899,-28.548,78.843,72,0,1,152000,0.217,0.091,0,2017
0.712,0.35,0.429,0.207,0,-13.14,169.901,63,7,1,170667,0.131,0.307,0,2017
0,0.542,0.926,0.119,0.843,-3.866,174.019,0,7,1,314483,0.046,0.861,0,2017
0.264,0.739,0.333,0.395,0,-10.331,119.858,0,10,1,239534,0.084,0.378,0,2017
0.124,0.795,0.668,0.372,0,-7.288,92.029,64,7,0,173054,0.093,0.074,0,2017
0.075,0.385,0.604,0.251,0,-6.709,77.468,59,9,1,216840,0.032,0.718,0,2017
0.007,0.603,0.998,0.953,0.611,-2.353,129.989,0,6,0,288000,0.059,0.089,0,2017
0.097,0.862,0.274,0.146,0.185,-5.818,77.493,63,0,0,148640,0.484,0.183,1,2017
0,0.809,0.707,0.272,0.911,-6.155,123.995,0,10,0,426000,0.072,0.448,0,2017
0.037,0.716,0.555,0.483,0,-7.57,93.973,66,9,1,185281,0.037,0.105,0,2017
0.031,0.753,0.84,0.859,0.667,-9.979,125.001,8,6,0,498293,0.056,0.026,0,2017
0.072,0.808,0.647,0.29,0,-6.947,110.036,63,11,0,266000,0.166,0.205,1,2017
0.386,0.609,0.628,0.882,0,-7.672,83.046,0,8,1,35074,0.479,0.229,0,2017
0.135,0.798,0.668,0.154,0,-5.244,134.006,59,8,1,264819,0.25,0.058,1,2017
0.012,0.73,0.879,0.738,0.868,-6.567,128.003,0,9,0,460433,0.055,0.045,0,2017
0.434,0.572,0.664,0.278,0,-6.362,79.196,67,8,1,240387,0.206,0.109,0,2017
0.029,0.803,0.648,0.538,0,-9.185,131.923,59,4,0,219552,0.198,0.09,1,2017
0.006,0.806,0.658,0.619,0.001,-8.011,126.998,9,5,1,295000,0.059,0.042,0,2017
0.01,0.701,0.458,0.228,0.897,-11.778,79.999,0,6,1,306021,0.063,0.171,0,2017
0.008,0.582,0.821,0.468,0,-4.861,100.025,63,0,1,261373,0.036,0.818,0,2017
0.011,0.515,0.948,0.752,0,-1.721,159.983,61,0,1,235266,0.044,0.134,0,2017
0.001,0.468,0.885,0.239,0.44,-5.058,130.003,8,5,0,149538,0.038,0.286,0,2017
0,0.609,0.98,0.537,0.848,-6.006,145.018,0,5,0,480078,0.048,0.199,0,2017
0.068,0.736,0.491,0.203,0,-6.892,141.979,63,10,0,218674,0.439,0.571,1,2017
0,0.609,0.98,0.538,0.849,-6.007,145.019,2,5,0,480078,0.048,0.203,0,2017
0.181,0.635,0.777,0.177,0,-6.018,128.09,61,1,1,218947,0.231,0.357,1,2017
0.124,0.749,0.701,0.891,0,-5.782,174.013,60,9,1,198922,0.251,0.053,1,2017
0.052,0.817,0.587,0.352,0.002,-6.502,140.062,62,2,1,209143,0.108,0.185,1,2017
0.915,0.608,0.171,0.3,0.188,-16.822,142.827,60,7,1,274081,0.031,0.111,0,2017
0.085,0.656,0.741,0.882,0,-4.998,154.933,63,11,0,212129,0.18,0.111,1,2017
0.312,0.661,0.681,0.639,0,-8.099,147.047,0,0,1,253000,0.062,0.233,0,2017
0.766,0.754,0.4,0.693,0,-8.832,135.945,63,1,0,149680,0.058,0.196,0,2017
0.415,0.611,0.553,0.573,0,-6.681,84.996,64,0,1,164453,0.033,0.497,0,2017
0.079,0.697,0.506,0.516,0,-4.863,100.002,67,8,1,211364,0.033,0.089,0,2017
0.214,0.521,0.652,0.597,0,-11.262,90.688,1,11,0,36875,0.367,0.532,0,2017
0.004,0.612,0.725,0.386,0,-4.668,91.059,58,7,0,266240,0.065,0.047,1,2017
0.543,0.718,0.628,0.722,0,-6.007,92.107,65,10,0,274274,0.223,0.116,1,2017
0.282,0.729,0.928,0.322,0.001,-4.279,109.996,76,6,1,194182,0.051,0.12,0,2017
0.002,0.487,0.859,0.377,0,-4.403,148.037,61,4,1,228480,0.049,0.322,0,2017
0.008,0.262,0.547,0.115,0,-10.289,135.73,0,11,0,88215,0.042,0.763,0,2017
0.001,0.465,0.98,0.187,0.964,-6.027,135.966,7,10,0,208235,0.078,0.818,0,2017
0.125,0.678,0.77,0.284,0,-3.206,75.009,62,6,0,133903,0.145,0.184,1,2017
0.004,0.583,0.962,0.337,0.857,-8.961,127.99,0,7,1,495428,0.064,0.202,0,2017
0.295,0.651,0.782,0.945,0,-4.295,171.987,63,8,1,176893,0.072,0.107,0,2017
0.362,0.448,0.511,0.112,0.823,-9.084,96.321,58,6,1,291640,0.027,0.129,0,2017
0.623,0.718,0.583,0.422,0.001,-7.884,119.97,65,7,1,212320,0.029,0.061,0,2017
0.001,0.437,0.934,0.36,0.046,-6.948,138.15,7,5,1,234000,0.041,0.611,0,2017
0.06,0.311,0.708,0.46,0,-6.29,80.893,59,9,1,247250,0.044,0.115,0,2017
0.001,0.507,0.829,0.428,0.017,-10.548,119.906,0,3,1,270464,0.058,0.073,0,2017
0.003,0.771,0.713,0.235,0,-6.755,130.095,65,9,0,200259,0.064,0.105,1,2017
0.01,0.885,0.607,0.391,0,-7.642,137.887,62,1,0,199191,0.385,0.325,1,2017
0.965,0.191,0.997,0,0.763,-18.39,91.411,64,3,1,299531,0.041,0.96,0,2017
0.008,0.673,0.805,0.878,0.001,-5.702,130.007,0,10,1,282480,0.039,0.056,0,2017
0,0.835,0.624,0.693,0.853,-7.395,125.994,0,5,0,449120,0.154,0.056,0,2017
0.217,0.798,0.624,0.591,0,-7.668,147.988,62,2,1,123298,0.293,0.166,1,2017
0,0.585,0.993,0.416,0.037,-1.995,105.031,2,4,0,392800,0.099,0.95,0,2017
0.008,0.673,0.805,0.878,0.001,-5.702,130.007,2,10,1,282480,0.039,0.056,0,2017
0.007,0.443,0.865,0.256,0.027,-4.416,94.909,5,5,0,332577,0.044,0.961,0,2017
0,0.489,0.914,0.534,0.402,-5.246,127.998,0,0,1,457500,0.035,0.215,0,2017
0.749,0.662,0.48,0.669,0,-12.58,134.944,62,2,1,174222,0.054,0.118,1,2017
0.054,0.552,0.731,0.632,0,-6.873,174.516,64,7,1,248613,0.615,0.258,1,2017
0.001,0.681,0.659,0.225,0,-6.405,156.004,68,9,1,173294,0.268,0.11,1,2017
0.609,0.512,0.501,0.726,0,-9.971,79.989,66,5,1,231755,0.033,0.097,0,2017
0.206,0.55,0.58,0.484,0,-7.687,82.27,61,4,0,234192,0.078,0.119,0,2017
0.001,0.704,0.891,0.663,0.231,-8.176,126.025,0,7,1,394286,0.089,0.438,0,2017
0.036,0.749,0.708,0.251,0.91,-9.286,127.995,0,10,0,181917,0.05,0.097,0,2017
0.36,0.567,0.687,0.396,0.003,-9.041,128.201,67,1,0,115518,0.125,0.474,0,2017
0.132,0.787,0.754,0.68,0.065,-8.628,126.009,0,4,1,494000,0.079,0.096,0,2017
0.048,0.649,0.538,0.355,0.401,-9.793,160.075,71,0,0,150000,0.092,0.093,1,2017
0.908,0,0.616,0,0.388,-54.376,0,65,1,1,156805,0,0.11,0,2017
0.391,0.831,0.814,0.846,0,-5.18,161.041,60,5,1,214854,0.474,0.109,1,2017
0.013,0.594,0.686,0.444,0,-4.436,174.345,60,10,0,278499,0.061,0.206,1,2017
0.866,0.822,0.339,0.748,0.248,-14.703,141.327,1,7,1,197522,0.059,0.064,0,2017
0.065,0.605,0.956,0.033,0.06,-3.914,140.026,7,1,1,207787,0.244,0.174,0,2017
0.138,0.118,0.998,0.002,0.988,-17.622,82.788,64,9,1,232275,0.046,0.371,0,2017
0.006,0.676,0.689,0.353,0.67,-10.067,120.018,0,1,1,432625,0.038,0.087,0,2017
0.098,0.727,0.932,0.662,0,-4.931,114.032,67,1,1,190720,0.16,0.211,0,2017
0.122,0.061,0.939,0.006,0.991,-26.324,73.234,67,1,1,187291,0.118,0.912,0,2017
0.002,0.916,0.727,0.201,0,-6.556,94.997,63,1,1,219707,0.086,0.118,1,2017
0.002,0.76,0.617,0.038,0,-7.199,110.013,0,5,0,172373,0.05,0.303,1,2017
0.09,0.846,0.564,0.237,0.008,-7.436,126.047,62,1,1,138161,0.098,0.219,1,2017
0,0.695,0.984,0.636,0.807,-7.171,128.009,12,3,0,303750,0.039,0.535,0,2017
0.014,0.594,0.951,0.641,0,-1.339,102.04,66,6,0,217627,0.07,0.097,0,2017
0.106,0.667,0.607,0.603,0,-8.803,131.994,0,5,1,238372,0.029,0.388,0,2017
0.009,0.582,0.394,0.344,0.558,-10.202,117.887,0,1,1,425439,0.064,0.101,0,2017
0.009,0.866,0.648,0.08,0,-3.675,150.058,65,1,1,140793,0.054,0.097,1,2017
0.477,0.74,0.831,0.312,0.871,-10.555,123.996,0,9,0,437947,0.06,0.117,0,2017
0.019,0.734,0.837,0.348,0.607,-5.158,114.979,7,1,1,227253,0.049,0.069,0,2017
0.499,0.399,0.665,0.445,0,-5.915,129.745,62,10,1,311986,0.112,0.384,0,2017
0.071,0.826,0.643,0.693,0,-6.258,120.055,0,2,0,214137,0.042,0.385,1,2017
0,0.308,0.904,0.77,0.002,-6.768,175.348,0,2,1,261867,0.098,0.289,0,2017
0.036,0.214,0.969,0.554,0.001,-4.982,179.896,2,2,1,275267,0.086,0.725,1,2017
0.001,0.486,0.978,0.166,0.924,-2.929,126.992,10,0,1,161590,0.035,0.185,0,2017
0.007,0.743,0.778,0.398,0.71,-7.973,134.997,0,10,0,465365,0.092,0.169,0,2017
0.172,0.526,0.877,0.436,0.011,-4.369,145.568,69,3,0,255067,0.033,0.223,0,2017
0.036,0.516,0.938,0.462,0.032,-4.872,101.099,0,11,0,308893,0.096,0.135,1,2017
0,0.458,0.941,0.032,0.865,-6.759,127.993,11,5,0,230000,0.048,0.369,0,2017
0.147,0.625,0.763,0.721,0.011,-4.997,88.753,74,8,0,192160,0.129,0.214,1,2017
0.001,0.515,0.817,0.521,0.021,-5.201,143.96,0,4,1,261893,0.046,0.253,0,2017
0,0.469,0.99,0.086,0.659,-5.12,138.016,13,9,1,70693,0.365,0.44,0,2017
0.005,0.516,0.518,0.083,0.009,-10.383,108.027,73,4,1,349560,0.04,0.585,0,2017
0.016,0.389,0.572,0.644,0.004,-10.498,126.106,0,9,0,131678,0.035,0.361,0,2017
0,0.282,0.726,0.527,0.016,-5.473,138.757,2,10,1,371093,0.032,0.272,0,2017
0.158,0.153,0.476,0.004,0.982,-21.877,82.734,62,0,1,143618,0.061,0.839,0,2017
0.964,0.504,0.216,0.079,0.064,-14.637,80.892,0,7,1,146703,0.028,0.13,0,2017
0,0.677,0.821,0.199,0.92,-10.472,125.007,0,5,1,326869,0.037,0.075,0,2017
0,0.233,0.916,0.273,0,-6.267,70.313,0,0,0,73012,0.156,0.385,0,2017
0.016,0.404,0.919,0.354,0.001,-3.986,104.899,0,4,1,207933,0.174,0.104,0,2017
0.001,0.486,0.78,0.509,0.875,-7.6,128.941,0,8,1,423509,0.057,0.061,0,2017
0.003,0.253,0.988,0.407,0,-4.301,92.268,1,7,1,212600,0.105,0.873,1,2017
0.044,0.231,0.961,0.659,0,-4.874,180.26,1,2,1,225640,0.084,0.716,1,2017
0.012,0.675,0.574,0.482,0,-8.066,135.037,69,6,1,155693,0.056,0.108,1,2017
0.015,0.213,0.959,0.642,0,-5.159,176.973,2,2,1,219773,0.059,0.446,1,2017
0,0.434,0.983,0.307,0.931,-6.795,138.008,12,11,0,55667,0.047,0.313,0,2017
0.08,0.177,0.977,0.701,0.001,-4.67,161.14,2,7,1,192213,0.089,0.895,1,2017
0.001,0.557,0.906,0.134,0.053,-3.289,131.962,10,9,1,194425,0.031,0.17,0,2017
0.011,0.32,0.957,0.286,0.048,-3.747,149.993,12,0,1,324053,0.083,0.91,0,2017
0,0.464,0.958,0.681,0.057,-4.525,139.347,0,9,1,149107,0.059,0.049,0,2017
0.051,0.265,0.966,0.717,0,-5.101,169.786,2,2,1,181253,0.079,0.639,1,2017
0.005,0.304,0.785,0.409,0,-6.877,134.058,0,7,1,328751,0.046,0.081,0,2017
0.001,0.457,0.974,0.3,0.452,-5.061,137.992,11,1,0,213913,0.052,0.46,0,2017
0.035,0.646,0.64,0.882,0,-6.522,134.03,71,3,0,216041,0.042,0.108,1,2017
0.18,0.496,0.957,0.534,0.371,-6.228,154.042,13,8,1,216667,0.17,0.1,0,2017
0,0.749,0.79,0.264,0.956,-12.953,150.01,0,9,1,336811,0.081,0.098,0,2017
0.26,0.812,0.472,0.457,0,-6.806,92.951,66,1,0,240013,0.06,0.285,0,2017
0.47,0.448,0.541,0.237,0,-11.34,81.92,63,4,0,209099,0.397,0.1,1,2017
0.758,0.393,0.481,0.076,0.73,-10.462,98.462,68,1,1,318379,0.027,0.087,0,2017
0.077,0.549,0.427,0.323,0,-6.658,114.028,64,0,1,257773,0.032,0.118,0,2017
0.01,0.625,0.819,0.227,0,-5.673,130.014,9,1,0,223500,0.11,0.268,0,2017
0.133,0.095,0.999,0,0.999,-17.437,89.969,63,6,0,181407,0.045,0.852,0,2017
0.004,0.538,0.804,0.507,0,-5.194,144.992,74,8,1,197640,0.036,0.33,0,2017
0.005,0.899,0.716,0.464,0.005,-3.849,127.017,0,4,0,459237,0.069,0.05,0,2017
0.006,0.534,0.748,0.139,0,-4.73,127.93,9,4,1,213854,0.049,0.104,0,2017
0.128,0.732,0.735,0.722,0.756,-11.729,93.042,70,7,1,113528,0.062,0.098,0,2017
0.006,0.528,0.99,0.887,0.814,-7.111,138.02,12,4,0,55653,0.039,0.106,0,2017
0.142,0.748,0.749,0.659,0,-5.916,90.09,74,8,0,221013,0.516,0.071,1,2017
0.196,0.561,0.87,0.251,0,-4.038,128.044,10,6,0,212364,0.105,0.411,0,2017
0.032,0.877,0.391,0.122,0.001,-8.196,131.018,68,1,1,189230,0.063,0.095,1,2017
0.001,0.525,0.835,0.177,0,-6.038,129.891,10,4,0,203438,0.052,0.292,0,2017
0.064,0.559,0.32,0.497,0.132,-7.694,147.366,66,6,1,341200,0.041,0.173,0,2017
0,0.492,0.953,0.206,0.182,-5.234,128.067,13,7,0,178145,0.086,0.384,0,2017
0.538,0.843,0.256,0.655,0.114,-13.565,68.997,69,7,0,142183,0.075,0.133,0,2017
0,0.523,0.998,0.807,0.71,-7.497,138.003,12,0,1,55653,0.046,0.194,0,2017
0.11,0.723,0.732,0.503,0,-5.514,104.991,72,11,1,199747,0.086,0.484,1,2017
0.004,0.474,0.94,0.088,0.002,-4.558,103.483,11,5,1,203000,0.261,0.417,0,2017
0.08,0.843,0.52,0.231,0,-9.629,140.07,67,1,1,156081,0.541,0.094,1,2017
0,0.589,0.994,0.34,0.873,-7.508,135.992,13,7,1,70480,0.055,0.107,0,2017
0.829,0.569,0.456,0.391,0.391,-13.923,99.022,0,4,1,594708,0.033,0.76,0,2017
0,0.344,0.675,0.269,0,-8.136,146.192,0,2,1,324754,0.042,0.135,0,2017
0,0.537,0.997,0.776,0.046,-6.573,137.974,13,4,1,146093,0.044,0.081,0,2017
0.431,0.75,0.513,0.466,0,-9.576,90.998,61,0,1,202340,0.091,0.075,0,2017
0.076,0.507,0.564,0.328,0,-6.652,82.493,63,7,1,233685,0.029,0.413,0,2017
0.002,0.503,0.749,0.277,0,-5.677,125.981,11,0,1,236190,0.044,0.22,0,2017
0.54,0.788,0.446,0.545,0.694,-9.812,80.033,70,6,1,108000,0.069,0.273,0,2017
0.026,0.484,0.615,0.275,0,-11.123,128.046,11,1,1,180469,0.067,0.074,0,2017
0.041,0.903,0.439,0.532,0,-11.813,139.112,61,8,1,307593,0.397,0.138,1,2017
0.009,0.654,0.809,0.893,0.001,-5.729,140.005,0,10,1,262302,0.042,0.043,0,2017
0.893,0.475,0.068,0.266,0.002,-20.032,95.165,70,0,1,192421,0.032,0.105,0,2017
0.003,0.68,0.828,0.242,0.006,-8.322,123.004,0,10,0,256085,0.039,0.29,0,2017
